solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|0|load a partition into memory|success|88652413814|||164351008|30657804|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-2|sort|success|266943998633|||158913791|0|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-3|index|success|13161910451|||66236246|124|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|537359933|537461869|534172738|4429186|0|0|0|4325376
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|28970603|27779344|27448685|67109|0|0|0|0
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|1723478371|1721970641|1720849654|5972690|0|0|0|5308416
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1697497|1589986|1134029|5833|0|0|0|5184
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|310609|220258|171631|152|0|0|0|132
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|4483251495|4481254691|4483391638|4966057|0|0|0|4325376
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|12902879|11165202|8879768|52429|0|0|0|528
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|9495798|8949291|8569293|52429|0|0|0|528
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|379742592|379523717|380287900|1644168|0|0|0|1343488
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|105164|62468|35408|115|0|0|0|64
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|1030540520|1028338564|1027569839|1879049|0|0|0|1048576
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|411414|328673|359336|353|0|0|0|64
