solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
Polars (Lazy)|memory|nyi|16|Python|polars|||0|load a partition into memory|success|37446449859||||0|||133314557
Polars (Lazy)|memory|nyi|16|Python|polars|||-1|transform|success|896341395||||0|||133976517
Polars (Lazy)|memory|nyi|16|Python|polars|||-2|sort|success|9267830005||||0|||133976500
Polars (Lazy)|memory|nyi|16|Python|polars|||1|"quote.filter(pl.col(""time"") < timedelta(hours=8))"|success|79891146|73305974|74351476||0|0|0|3554007
Polars (Lazy)|memory|nyi|16|Python|polars|||2|"trade.filter(pl.col(""seq"") == 0)"|success|2722779|2519000|2065084||0|0|0|0
Polars (Lazy)|memory|nyi|16|Python|polars|||3|"trade.filter(pl.col(""seq"") > 0, pl.col(""price"") > 0, pl.col(""time"").is_between(timedelta(), timedelta(days=1), closed=""left""), pl.col(""size"") < 2147483647)"|success|6160579|5972505|5518768||0|0|0|3494742
Polars (Lazy)|memory|nyi|16|Python|polars|||4|"trade.filter(pl.col(""time"").is_between(timedelta(hours=10), timedelta(hours=10, seconds=10), closed=""both""))"|success|2228341|1828526|1851521||0|0|0|3445
Polars (Lazy)|memory|nyi|16|Python|polars|||5|"quote.filter(pl.col(""sym"") == infreqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|84120174|83664494|85761286||0|0|0|170
Polars (Lazy)|memory|nyi|16|Python|polars|||6|"quote.filter(pl.col(""sym"") == freqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|537925990|471894811|463592281||0|0|0|5816601
Polars (Lazy)|memory|nyi|16|Python|polars|||7|"quote.filter(pl.col(""sym"").is_in(fiftyInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|318220710|314262102|304188903||0|0|0|809
Polars (Lazy)|memory|nyi|16|Python|polars|||8|"quote.filter(pl.col(""sym"").is_in(thousandInfreqInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|315173910|310090130|361325948||0|0|0|790
Polars (Lazy)|memory|nyi|16|Python|polars|||9|"trade.filter(pl.col(""source"") == ""N"").select(""sym"", ""time"", ""price"", ""size"", ""stop"", ""cond"", ""ex"")"|success|27989872|10024424|9591901||0|0|0|656037
Polars (Lazy)|memory|nyi|16|Python|polars|||10|"quote.filter(pl.col(""sym"") == infreqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|20416956|22338122|20752303||0|0|0|30
Polars (Lazy)|memory|nyi|16|Python|polars|||11|"quote.filter(pl.col(""sym"") == freqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|96722678|94391111|94106090||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||12|"quote.filter(pl.col(""sym"") == infreqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|20790861|20479300|20391958||0|0|0|30
Polars (Lazy)|memory|nyi|16|Python|polars|||13|"quote.filter(pl.col(""sym"") == freqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|92616566|93221251|93134469||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||14|"quote.filter(pl.col(""sym"") == infreqInstr).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2).sort(""mid"", descending=True)"|success|21365641|20581525|21244467||0|0|0|30
Polars (Lazy)|memory|nyi|16|Python|polars|||15|"quote.filter(pl.col(""sym"") == freqInstr).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2).sort(""mid"", descending=True)"|success|466117621|435139739|434599913||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||16|"quote.filter(pl.col(""sym"") == infreqInstr).select(""sym"", ""time"", ""bid"", ""ask"", ""bsize"", ""asize"", ""cond"", ""ex"")"|success|27793054|26468731|27674565||0|0|0|90
Polars (Lazy)|memory|nyi|16|Python|polars|||17|"quote.filter(pl.col(""sym"") == freqInstr).select(""sym"", ""time"", ""bid"", ""ask"", ""bsize"", ""asize"", ""cond"", ""ex"")"|success|189358653|167809986|167163587||0|0|0|2176321
