solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|0|load a partition into memory|success|105338713719|||164351007|56130560|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-2|sort|success|213697875839|||158913791|5012|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-3|index|success|1185157710|||66237164|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|87496419|87945635|88957360||0|0|0|4325376
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|5839350|5496730|5486632||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|258419836|255943258|255411425||0|0|0|5308416
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1768434|1688587|1296415||0|0|0|5184
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|419784|305194|226111||0|0|0|132
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|445386322|441627848|443760894||0|0|0|4325376
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|3937986|4180089|4757541||0|0|0|528
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|5114017|5073731|4774543||0|0|0|528
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|57769415|52950820|52741226||0|0|0|1343488
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|115270|78979|64317||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|125379698|122708904|123013376||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|501882|383453|283771||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|13|select time, mid: (bid + ask) %2 from select from quote where sym = freqInstr|success|450364342|449644092|449399857||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|14|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|367994|269180|297365||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|15|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|1162125685|1158302092|1159054718||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|16|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = infreqInstr|success|191031|106196|75381||0|0|0|136
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|17|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = freqInstr|success|192444355|192204968|191835119||0|0|0|2228224
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|18|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym in fiftyInstrs, 2000i<bsize+asize|success|612215985|612091302|612071528||0|0|0|278528
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|19|select sym, time, bid, ask, bsize, asize, cond, ex from quote where 2000i<bsize+asize, sym in thousandInfreqInstrs|success|456726888|455216994|456404628||0|0|0|17408
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|20|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = infreqInstr|success|155577|98480|66531||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|21|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = freqInstr|success|232527780|231115026|231154965||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|22|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|342410|196608|173961||0|0|0|10
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|23|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|442889398|442180286|443038818||0|0|0|34
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|24|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|353336|240137|219717||0|0|0|10
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|25|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|444471894|441674465|441534859||0|0|0|18
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|26|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in fiftyInstrs|success|773865654|768418747|768863239||0|0|0|46
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|27|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in thousandInfreqInstrs|success|1068508538|1063699457|1068779036||0|0|0|996
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|28|fills .pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in fiftyInstrs|success|768207684|768974127|768170258||0|0|0|46
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|29|fills .pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in thousandInfreqInstrs|success|1078050418|1061935058|1061476639||0|0|0|996
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|30|select avgSpread: avg ask - bid by 10 xbar time.minute from quote where sym = infreqInstr|success|153563|122352|100321||0|0|0|1
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|31|select avgSpread: avg ask - bid by 10 xbar time.minute from quote where sym = freqInstr|success|203377194|204485798|203465013||0|0|0|1
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|32|select avgSpread: avg ask - bid by sym, 10 xbar time.minute from quote where sym in fiftyInstrs|success|695478294|697592503|695139896||0|0|0|80
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|33|select avgSpread: avg ask - bid by sym, 10 xbar time.minute from quote where sym in thousandInfreqInstrs|success|389495871|395830654|388905629||0|0|0|2560
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|34|select avgWeightedSpread: (asize + bsize) wavg ask - bid from quote where sym = infreqInstr|success|118661|80157|67421||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|35|select avgWeightedSpread: (asize + bsize) wavg ask - bid from quote where sym = freqInstr|success|116517015|113418683|113640906||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|36|select avgWeightedSpread: (asize + bsize) wavg ask - bid, devSpread: dev ask - bid, maxSpread: max ask - bid, minSpread: min ask - bid from quote where time within 0D08:30 0D08:35|success|11179745|8225297|10795133||0|0|0|0
