solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|0|load a partition into memory|success|2866050453|||169787048|0|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-2|sort|success|246827952480|||158913791|0|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-3|index|success|1134392950|||73370564|0|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|43553036|42746447|42906949||0|0|0|4325376
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|4240817|2955005|2465746||0|0|0|0
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|161208304|138106649|137712843||0|0|0|10616832
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1494728|1184199|1069997||0|0|0|10368
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|362898|115375|67713||0|0|0|264
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|175426766|179759543|180256683||0|0|0|4325376
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|3962697|3606879|3599528||0|0|0|264
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|3566799|3517415|3372926||0|0|0|264
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|29713184|27468854|27351195||0|0|0|2686976
