solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|0|load a partition into memory|success|31934195720|||164351008|86737112|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-2|sort|success|196892444732|||158913791|0|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|-3|index|success|5342228928|||66236246|0|||
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|178088788|179172916|179419368|4429186|0|0|0|4325376
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|15249056|16970967|18095896|67109|0|0|0|0
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|738634711|732672314|737918429|5972690|0|0|0|5308416
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|830635|629150|589901|5833|0|0|0|5184
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|204069|127051|112940|152|0|0|0|132
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|2708744279|2722238855|2747665626|4966057|0|0|0|4325376
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|6424996|6050189|5414379|52429|0|0|0|528
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|5770246|5519628|5639820|52429|0|0|0|528
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|163658469|163560831|163290824|1644168|0|0|0|1343488
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|79029|24988|24047|115|0|0|0|64
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|600810038|601937762|600893193|1879049|0|0|0|1048576
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|310549|77857|74052|353|0|0|0|64
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|13|select time, mid: (bid + ask) %2 from select from quote where sym = freqInstr|success|2692737870|2659799712|2659793753|5771363|0|0|0|1048576
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|14|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|253693|202406|187784|198|0|0|0|64
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|15|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|1516294126|1525673434|1520037411|3221227|0|0|0|1048576
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|16|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = infreqInstr|success|127803|32129|30556|140|0|0|0|136
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|17|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = freqInstr|success|1159498015|1140055654|1141144720|2281702|0|0|0|2228224
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|18|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym in fiftyInstrs, 2000i<bsize+asize|success|847720160|856415035|857780949|1342178|0|0|0|278528
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|19|select sym, time, bid, ask, bsize, asize, cond, ex from quote where 2000i<bsize+asize, sym in thousandInfreqInstrs|success|1945627405|1950847270|1939370081|13421774|0|0|0|17408
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|20|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = infreqInstr|success|108073|65449|59791|132|0|0|0|0
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|21|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = freqInstr|success|1224671198|1228617559|1228643118|2147485|0|0|0|0
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|22|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|243788|147663|132130|187|0|0|0|10
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|23|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|2185961983|2187734071|2180202642|3019901|0|0|0|34
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|24|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|287945|160993|162626|187|0|0|0|10
KDB-X|memory|0_0_0|1|KDB-X|q-sql||sym|25|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|2186022294|2187071289|2185789302|3019901|0|0|0|18
