solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
chDB (Memory)|memory|nyi|64|Python|chdb|||0|load a partition into memory|success|10337336512||||0|||412908633
chDB (Memory)|memory|nyi|64|Python|chdb|||-1|transform|success|2777675644||||0|||150582669
chDB (Memory)|memory|nyi|64|Python|chdb|||-2|sort|success|704315794505||||0|||150582669
chDB (Memory)|memory|nyi|64|Python|chdb|||1|SELECT * EXCEPT (rowid) FROM {quote} WHERE time < INTERVAL 8 HOUR ORDER BY rowid|success|668297010|689043793|684993863||0|0|0|2972528
chDB (Memory)|memory|nyi|64|Python|chdb|||2|SELECT * EXCEPT (rowid) FROM {trade} WHERE seq=0|success|88784296|55305291|52792608||0|0|0|0
chDB (Memory)|memory|nyi|64|Python|chdb|||3|SELECT * EXCEPT (rowid) FROM {trade} WHERE 0 < seq AND 0 < price AND time BETWEEN INTERVAL 0 SECOND AND INTERVAL 1 DAY AND size < 2147483647 ORDER BY rowid|success|299570456|335619832|329981277||0|0|0|5263644
chDB (Memory)|memory|nyi|64|Python|chdb|||4|SELECT * EXCEPT (rowid) FROM {trade} WHERE time BETWEEN INTERVAL 36000 SECOND AND INTERVAL 36010 SECOND|success|121214663|86135126|83747382||0|0|0|5708
chDB (Memory)|memory|nyi|64|Python|chdb|||5|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {infreqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|706101802|693516642|708597149||0|0|0|294
chDB (Memory)|memory|nyi|64|Python|chdb|||6|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {freqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|7740450344|7783284911|7883466046||0|0|0|3777016
chDB (Memory)|memory|nyi|64|Python|chdb|||7|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {fiftyInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|6722968030|6691117490|6663298253||0|0|0|292
chDB (Memory)|memory|nyi|64|Python|chdb|||8|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|6628826285|6642328542|6663214897||0|0|0|346
chDB (Memory)|memory|nyi|64|Python|chdb|||9|SELECT sym, time, price, size, stop, cond, ex FROM {trade} WHERE source = 'N' ORDER BY rowid|success|527582802|507104735|478775736||0|0|0|931022
