solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
Polars (Lazy)|memory|nyi|16|Python|polars|||0|load a partition into memory|success|59354218143||||0|||198159843
Polars (Lazy)|memory|nyi|16|Python|polars|||-1|transform|success|1496519384||||0|||199134003
Polars (Lazy)|memory|nyi|16|Python|polars|||-2|sort|success|14438537957||||0|||199133976
Polars (Lazy)|memory|nyi|16|Python|polars|||1|"quote.filter(pl.col(""time"") < timedelta(hours=8))"|success|107101975|109436902|108259454||0|0|0|4524677
Polars (Lazy)|memory|nyi|16|Python|polars|||2|"trade.filter(pl.col(""seq"") == 0)"|success|3529142|3517304|3144882||0|0|0|0
Polars (Lazy)|memory|nyi|16|Python|polars|||3|"trade.filter(pl.col(""seq"") > 0, pl.col(""price"") > 0, pl.col(""time"").is_between(timedelta(), timedelta(days=1), closed=""left""), pl.col(""size"") < 2147483647)"|success|9472051|9487755|9127360||0|0|0|5806871
Polars (Lazy)|memory|nyi|16|Python|polars|||4|"trade.filter(pl.col(""time"").is_between(timedelta(hours=10), timedelta(hours=10, seconds=10), closed=""both""))"|success|3441740|2743034|2615471||0|0|0|5742
Polars (Lazy)|memory|nyi|16|Python|polars|||5|"quote.filter(pl.col(""sym"") == infreqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|124836069|127624391|127773466||0|0|0|232
Polars (Lazy)|memory|nyi|16|Python|polars|||6|"quote.filter(pl.col(""sym"") == freqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|722681933|670893117|643882288||0|0|0|5816604
Polars (Lazy)|memory|nyi|16|Python|polars|||7|"quote.filter(pl.col(""sym"").is_in(fiftyInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|420999817|430343423|420123463||0|0|0|355
Polars (Lazy)|memory|nyi|16|Python|polars|||8|"quote.filter(pl.col(""sym"").is_in(thousandInfreqInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|488954956|446612494|450475570||0|0|0|351
Polars (Lazy)|memory|nyi|16|Python|polars|||9|"trade.filter(pl.col(""source"") == ""N"").select(""sym"", ""time"", ""price"", ""size"", ""stop"", ""cond"", ""ex"")"|success|49370622|16160636|15323522||0|0|0|1183603
Polars (Lazy)|memory|nyi|16|Python|polars|||10|"quote.filter(pl.col(""sym"") == infreqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|31255082|31288031|30238065||0|0|0|28
Polars (Lazy)|memory|nyi|16|Python|polars|||11|"quote.filter(pl.col(""sym"") == freqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|133250722|128931025|131071259||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||12|"quote.filter(pl.col(""sym"") == infreqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|30794306|31083202|30157423||0|0|0|28
Polars (Lazy)|memory|nyi|16|Python|polars|||13|"quote.filter(pl.col(""sym"") == freqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|131758146|130617473|130347796||0|0|0|725440
