solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|0|load a partition into memory|success|62926241778|||164351007|33359492|||
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|-2|sort|success|213388160981|||158913791|32|||
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|-3|index|success|812046381|||66238213|12|||
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|80201897|77558544|79074590||0|0|0|4325376
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|3644415|5016556|6171527||0|0|0|0
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|181531457|177378405|175499665||0|0|0|5308416
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1759376|1796115|1544441||0|0|0|5184
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|400880|320517|291523||0|0|0|132
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|311629565|309501424|312309963||0|0|0|4325376
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|4057235|4706909|4287965||0|0|0|528
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|5536045|4978864|5326394||0|0|0|528
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|43596884|38263953|39064534||0|0|0|1343488
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|106885|89661|85237||0|0|0|64
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|89592081|87628862|88152217||0|0|0|1048576
KDB-X|memory|0_0_0|32|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|418868|404734|309909||0|0|0|64
