solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
chDB (Memory)|memory|nyi|16|Python|chdb|||0|load a partition into memory|success|6981445824||||0|||277787971
chDB (Memory)|memory|nyi|16|Python|chdb|||-1|transform|success|2012260993||||0|||100659264
chDB (Memory)|memory|nyi|16|Python|chdb|||-2|sort|success|419766664558||||0|||100659264
chDB (Memory)|memory|nyi|16|Python|chdb|||1|SELECT * EXCEPT (rowid) FROM {quote} WHERE time < INTERVAL 8 HOUR ORDER BY rowid|success|1190578084|1180414087|1158267561||0|0|0|2333513
chDB (Memory)|memory|nyi|16|Python|chdb|||2|SELECT * EXCEPT (rowid) FROM {trade} WHERE seq=0|success|69072023|51194890|44499295||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||3|SELECT * EXCEPT (rowid) FROM {trade} WHERE 0 < seq AND 0 < price AND time BETWEEN INTERVAL 0 SECOND AND INTERVAL 1 DAY AND size < 2147483647 ORDER BY rowid|success|150430657|163765694|167002564||0|0|0|3157237
chDB (Memory)|memory|nyi|16|Python|chdb|||4|SELECT * EXCEPT (rowid) FROM {trade} WHERE time BETWEEN INTERVAL 36000 SECOND AND INTERVAL 36010 SECOND|success|82329694|54330587|49387454||0|0|0|3408
chDB (Memory)|memory|nyi|16|Python|chdb|||5|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {infreqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|996782800|965070053|987977881||0|0|0|156
chDB (Memory)|memory|nyi|16|Python|chdb|||6|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {freqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|3686244950|3961262280|3974420489||0|0|0|3775424
chDB (Memory)|memory|nyi|16|Python|chdb|||7|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {fiftyInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|1345798350|1308036566|1372764012||0|0|0|582
chDB (Memory)|memory|nyi|16|Python|chdb|||8|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|1229648760|1264348018|1256021964||0|0|0|633
chDB (Memory)|memory|nyi|16|Python|chdb|||9|SELECT sym, time, price, size, stop, cond, ex FROM {trade} WHERE source = 'N' ORDER BY rowid|success|278150873|283195670|267180937||0|0|0|511818
chDB (Memory)|memory|nyi|16|Python|chdb|||10|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid|success|286038975|256735254|231781908||0|0|0|54
chDB (Memory)|memory|nyi|16|Python|chdb|||11|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid|success|849258123|827869133|828614642||0|0|0|848058
chDB (Memory)|memory|nyi|16|Python|chdb|||12|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM (SELECT * FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid)|success|249055388|239936633|247263865||0|0|0|54
chDB (Memory)|memory|nyi|16|Python|chdb|||13|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM (SELECT * FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid)|success|848994664|857065112|796165880||0|0|0|848058
chDB (Memory)|memory|nyi|16|Python|chdb|||14|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {infreqInstr} ORDER BY mid DESC, rowid ASC|success|245818738|239023902|243862005||0|0|0|56
chDB (Memory)|memory|nyi|16|Python|chdb|||15|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {freqInstr} ORDER BY mid DESC, rowid ASC|success|1124641677|1096637563|1100042928||0|0|0|848064
chDB (Memory)|memory|nyi|16|Python|chdb|||16|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid|success|419079846|435919758|455779923||0|0|0|136
chDB (Memory)|memory|nyi|16|Python|chdb|||17|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid|success|1572598888|1576329956|1611402931||0|0|0|1946218
chDB (Memory)|memory|nyi|16|Python|chdb|||18|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {fiftyInstrs} AND 2000<bsize+asize ORDER BY rowid|success|1501462379|1452039662|1469390639||0|0|0|159387
chDB (Memory)|memory|nyi|16|Python|chdb|||19|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND 2000<bsize+asize ORDER BY rowid|success|1466755339|1456521286|1426316551||0|0|0|9730
chDB (Memory)|memory|nyi|16|Python|chdb|||20|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr}|success|227411322|233464145|235247545||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||21|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr}|success|376455259|328652784|328688819||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||22|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|324437994|323085277|324952553||0|0|0|5
chDB (Memory)|memory|nyi|16|Python|chdb|||23|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|540149925|534661086|550112457||0|0|0|23
chDB (Memory)|memory|nyi|16|Python|chdb|||24||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||25||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||26||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||27||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||28||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||29||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||30|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute ORDER BY minute|success|190590211|184542135|187362545||0|0|0|1
chDB (Memory)|memory|nyi|16|Python|chdb|||31|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym = {freqInstr} GROUP BY minute ORDER BY minute|success|304341742|297175062|299281542||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||32|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym IN {fiftyInstrs} GROUP BY sym, minute ORDER BY sym, minute|success|357508788|311776197|351127798||0|0|0|68
chDB (Memory)|memory|nyi|16|Python|chdb|||33|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym IN {thousandInfreqInstrs} GROUP BY sym, minute ORDER BY sym, minute|success|594939768|550655078|594815270||0|0|0|1410
chDB (Memory)|memory|nyi|16|Python|chdb|||34|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread FROM {quote} WHERE sym={infreqInstr}|success|212285174|216834530|221474224||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||35|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread FROM {quote} WHERE sym={freqInstr}|success|346167319|321999643|331492113||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||36|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} WHERE time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|351549897|392235829|391220171||0|0|0|1
chDB (Memory)|memory|nyi|16|Python|chdb|||37|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {infreqInstr} GROUP BY e.name ORDER BY ex|success|308436912|283197684|284853891||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||38|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {freqInstr} GROUP BY e.name ORDER BY ex|success|457421198|446766889|463250563||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||39|SELECT exname AS ex, avgWeighted(spread, toFloat64(sizes)) AS avgWeightedSpread, stddevPop(spread) AS devSpread, max(spread) AS maxSpread, min(spread) AS minSpread FROM (SELECT coalesce(e.name, '') AS exname, ask - bid AS spread, asize + bsize AS sizes FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {infreqInstr}) GROUP BY exname ORDER BY ex|success|285955899|278314331|294015900||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||40|SELECT exname AS ex, avgWeighted(spread, toFloat64(sizes)) AS avgWeightedSpread, stddevPop(spread) AS devSpread, max(spread) AS maxSpread, min(spread) AS minSpread FROM (SELECT coalesce(e.name, '') AS exname, ask - bid AS spread, asize + bsize AS sizes FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {freqInstr}) GROUP BY exname ORDER BY ex|success|470536202|466561114|457680020||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||41|SELECT q.sym, coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym IN {fiftyInstrs} GROUP BY q.sym, e.name ORDER BY q.sym, ex|success|540635100|564369500|556289538||0|0|0|79
chDB (Memory)|memory|nyi|16|Python|chdb|||42|SELECT q.sym, coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym IN {thousandInfreqInstrs} GROUP BY q.sym, e.name ORDER BY q.sym, ex|success|578435544|710609192|718811138||0|0|0|1033
chDB (Memory)|memory|nyi|16|Python|chdb|||43|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE shortSaleRestrictionIndicator = '0' GROUP BY e.name ORDER BY ex|success|807368459|805833366|807221006||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||44|SELECT sym, ex FROM {trade} WHERE size>700000 GROUP BY sym, ex ORDER BY min(rowid)|success|10843174|9611130|9954249||0|0|0|3
chDB (Memory)|memory|nyi|16|Python|chdb|||45|SELECT sym, avgWeighted(bid, toFloat64(bsize)) AS weightedBidPrice, avgWeighted(ask, toFloat64(asize)) AS weightedOfferPrice FROM {quote} WHERE sym IN {fiftyInstrs} GROUP BY sym ORDER BY sym|success|373214003|358354448|347326854||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||46|SELECT sym, avgWeighted(bid, toFloat64(bsize)) AS weightedBidPrice, avgWeighted(ask, toFloat64(asize)) AS weightedOfferPrice FROM {quote} WHERE sym IN {thousandInfreqInstrs} GROUP BY sym ORDER BY sym|success|361815497|332365134|340848827||0|0|0|33
chDB (Memory)|memory|nyi|16|Python|chdb|||47|SELECT time, avg(price) OVER (ORDER BY time ROWS BETWEEN 19 PRECEDING AND CURRENT ROW) AS price FROM {trade} WHERE sym = {infreqInstr} ORDER BY rowid|success|14162099|15519253|13907234||0|0|0|9
chDB (Memory)|memory|nyi|16|Python|chdb|||48|SELECT time, avg(price) OVER (ORDER BY time ROWS BETWEEN 19 PRECEDING AND CURRENT ROW) AS price FROM {trade} WHERE sym = {freqInstr} ORDER BY rowid|success|63855126|66533701|67127309||0|0|0|21866
chDB (Memory)|memory|nyi|16|Python|chdb|||49|SELECT sym, time, avg((bsize * bid + asize * ask) / (bsize + asize)) OVER w AS movingLiqWMid, avg(asize + bsize) OVER w AS movingsize FROM {quote} WHERE sym IN {fiftyInstrs} WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN 4 PRECEDING AND CURRENT ROW) ORDER BY sym, rowid|success|7819923208|7935884925|8002604306||0|0|0|707341
chDB (Memory)|memory|nyi|16|Python|chdb|||50|SELECT sym, time, avg((bsize * bid + asize * ask) / (bsize + asize)) OVER w AS movingLiqWMid, avg(asize + bsize) OVER w AS movingsize FROM {quote} WHERE sym IN {thousandInfreqInstrs} WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN 4 PRECEDING AND CURRENT ROW) ORDER BY sym, rowid|success|11891878448|11853599811|11903947068||0|0|0|99611
chDB (Memory)|memory|nyi|16|Python|chdb|||51|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE sym = {infreqInstr} ORDER BY rowid|success|30507383|66801596|50638228||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||52|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE sym = {freqInstr} ORDER BY rowid|success|100815347|66306036|57502119||0|0|0|21855
chDB (Memory)|memory|nyi|16|Python|chdb|||53|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE ex = 'L' ORDER BY rowid|success|48559711|27500271|29494439||0|0|0|78
chDB (Memory)|memory|nyi|16|Python|chdb|||54|SELECT sym, time, price, size, sum(price * size) OVER w / sum(size) OVER w AS movingvwap FROM {trade} WHERE time BETWEEN INTERVAL 480 MINUTE AND INTERVAL 495 MINUTE WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) ORDER BY rowid|success|97779171|70727128|80961352||0|0|0|3921
chDB (Memory)|memory|nyi|16|Python|chdb|||55|SELECT time, sum(size) OVER (ORDER BY rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE ex = 'T' ORDER BY rowid|success|144135086|142393490|150854308||0|0|0|87560
chDB (Memory)|memory|nyi|16|Python|chdb|||56|SELECT * EXCEPT (max_size, rowid) FROM (SELECT *, max(size) OVER (PARTITION BY ex) AS max_size FROM {trade}) WHERE size = max_size ORDER BY rowid|success|1719083471|1742444045|1731374768||0|0|0|231
chDB (Memory)|memory|nyi|16|Python|chdb|||57|WITH b AS (SELECT *, max(bid) OVER (PARTITION BY ex) AS max_bid, min(ask) OVER (PARTITION BY ex) AS min_ask FROM {quote} WHERE sym={infreqInstr}) SELECT * EXCEPT (rowid) FROM (SELECT * EXCEPT (max_bid, min_ask, min_time), 'maxbid' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT * EXCEPT (max_bid, min_ask, min_time), 'minask' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE ask = min_ask) WHERE time = min_time) ORDER BY tag, rowid|success|2283557028|2161796533|2310396318||0|0|0|30
chDB (Memory)|memory|nyi|16|Python|chdb|||58|WITH b AS (SELECT *, max(bid) OVER (PARTITION BY ex) AS max_bid, min(ask) OVER (PARTITION BY ex) AS min_ask FROM {quote} WHERE sym={freqInstr}) SELECT * EXCEPT (rowid) FROM (SELECT * EXCEPT (max_bid, min_ask, min_time), 'maxbid' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT * EXCEPT (max_bid, min_ask, min_time), 'minask' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE ask = min_ask) WHERE time = min_time) ORDER BY tag, rowid|success|110678505024|111587291893|108942694120||0|0|0|35
chDB (Memory)|memory|nyi|16|Python|chdb|||59|SELECT * EXCEPT (min_size, rowid) FROM (SELECT *, min(size) OVER (PARTITION BY ex, sym) AS min_size FROM {trade}) WHERE size = min_size ORDER BY rowid|success|202044545722|208936668149|202325888948||0|0|0|149278
chDB (Memory)|memory|nyi|16|Python|chdb|||60|SELECT * EXCEPT (min_size, rowid) FROM (SELECT *, min(size) OVER (PARTITION BY ex, sym) AS min_size FROM {trade}) WHERE size = min_size ORDER BY sym, rowid|success|199912640122|192924578765|195253667753||0|0|0|143628
chDB (Memory)|memory|nyi|16|Python|chdb|||61|SELECT sym, seq AS seqDecr FROM (SELECT sym, seq, seq - lagInFrame(seq) OVER (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) AS seq_delta FROM {trade}) WHERE seq_delta < 0 ORDER BY sym, seqDecr|success|10972000533|11112110067|10837578136||0|0|0|25
chDB (Memory)|memory|nyi|16|Python|chdb|||62|SELECT ex, any(bucket) AS timeBucket, count(*) AS cnt, sum(size) AS size FROM (SELECT *, 1 AS jk FROM {trade}) t ASOF JOIN (SELECT *, 1 AS jk FROM {timeBuckets}) tb ON t.jk = tb.jk AND t.time >= tb.bound GROUP BY ex, tb.rowid ORDER BY ex, tb.rowid|success|235144031|119797464|149453035||0|0|0|28
chDB (Memory)|memory|nyi|16|Python|chdb|||63|SELECT sym, bucket AS timeBucket, count(*) AS cnt, sum(size) AS size FROM (SELECT *, 1 AS jk FROM {trade}) t ASOF JOIN (SELECT *, 1 AS jk FROM {timeBuckets}) tb ON t.jk = tb.jk AND t.time >= tb.bound WHERE corr != 0 GROUP BY sym, timeBucket ORDER BY sym, timeBucket|success|24565308|28890524|17845067||0|0|0|30
chDB (Memory)|memory|nyi|16|Python|chdb|||64|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 300000000000) * 300000000000) AS minute, argMin(price, rowid) AS o, max(price) AS h, min(price) AS l, argMax(price, rowid) AS c, sum(size) AS s FROM {trade} WHERE sym IN {fiftyInstrs} AND stop != '' GROUP BY sym, minute ORDER BY sym, minute|success|49828962|46853829|41924829||0|0|0|92
chDB (Memory)|memory|nyi|16|Python|chdb|||65|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 300000000000) * 300000000000) AS minute, argMin(price, rowid) AS o, max(price) AS h, min(price) AS l, argMax(price, rowid) AS c, sum(size) AS s FROM {trade} WHERE sym IN {thousandInfreqInstrs} AND stop != '' GROUP BY sym, minute ORDER BY sym, minute|success|77338105|57448894|61506435||0|0|0|913
chDB (Memory)|memory|nyi|16|Python|chdb|||66|SELECT *, (bsize - asize) / (bsize + asize) AS inbal FROM (SELECT toIntervalNanosecond(intDiv(toInt64(time), 60000000000) * 60000000000) AS minute, argMin(asize, rowid) AS asize, argMin(bsize, rowid) AS bsize FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute) ORDER BY minute|success|203331145|194960757|202142997||0|0|0|11
