solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|0|load a partition into memory|success|103982384808|||164351007|55688872|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-2|sort|success|217672386137|||158913791|12|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|-3|index|success|1820433598|||66244504|476|||
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|189202236|192509878|188131571||0|0|0|4325376
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|18153237|15938781|15993357||0|0|0|0
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|189437564|155149844|154444788||0|0|0|5308416
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|2301614|2079778|1250234||0|0|0|5184
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|565955|493582|338753||0|0|0|132
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|335196687|335149515|333205505||0|0|0|4325376
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|27991172|28339027|28310481||0|0|0|528
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|34306940|31584566|31298591||0|0|0|528
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|44155919|41714086|40286307||0|0|0|1343488
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|172256|81617|61140||0|0|0|64
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|66739219|65986052|65863815||0|0|0|1048576
KDB-X|memory|0_0_0|128|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|772349|526631|388997||0|0|0|64
