solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
chDB (Memory)|memory|nyi|64|Python|chdb|||0|load a partition into memory|success|9367149562||||73288311|||277781396
chDB (Memory)|memory|nyi|64|Python|chdb|||-1|transform|success|1801472884||||0|||100659264
chDB (Memory)|memory|nyi|64|Python|chdb|||-2|sort|success|456361690425||||0|||100659264
chDB (Memory)|memory|nyi|64|Python|chdb|||1|SELECT * EXCEPT (rowid) FROM {quote} WHERE time < INTERVAL 8 HOUR ORDER BY rowid|success|487214169|515734790|498389124||0|0|0|2333513
chDB (Memory)|memory|nyi|64|Python|chdb|||2|SELECT * EXCEPT (rowid) FROM {trade} WHERE seq=0|success|70568689|44739545|38073633||0|0|0|0
chDB (Memory)|memory|nyi|64|Python|chdb|||3|SELECT * EXCEPT (rowid) FROM {trade} WHERE 0 < seq AND 0 < price AND time BETWEEN INTERVAL 0 SECOND AND INTERVAL 1 DAY AND size < 2147483647 ORDER BY rowid|success|194061468|204643006|213908425||0|0|0|3157237
chDB (Memory)|memory|nyi|64|Python|chdb|||4|SELECT * EXCEPT (rowid) FROM {trade} WHERE time BETWEEN INTERVAL 36000 SECOND AND INTERVAL 36010 SECOND|success|81455247|54650599|55158597||0|0|0|3408
chDB (Memory)|memory|nyi|64|Python|chdb|||5|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {infreqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|439465940|437784459|427381231||0|0|0|136
chDB (Memory)|memory|nyi|64|Python|chdb|||6|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {freqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|5410951912|5365177154|5229084076||0|0|0|3781954
chDB (Memory)|memory|nyi|64|Python|chdb|||7|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {fiftyInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|4550101352|4469852217|4436071720||0|0|0|582
