solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|0|load a partition into memory|success|3374408096|||169787048|0|||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|-1|transform|success|0|||0||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|-2|sort|success|244691363297|||158913791|0|||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|-3|index|success|1098340273|||73363224|0|||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|1|SELECT * FROM quote WHERE time<'0D8'|success|60244292|61608324|61110821||0|0|0|4063232
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|2|SELECT * FROM trade WHERE seq=CAST(0 AS INTEGER)|success|3571600|3395354|3322734||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|3|SELECT * FROM trade WHERE CAST(0 AS INTEGER) < seq AND 0e < price AND time BETWEEN '0D0' AND '1D0' AND size < 2147483647e|success|169750358|168412755|168615231||0|0|0|8519680
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|4|SELECT * FROM trade WHERE time BETWEEN '0D10:00:00' AND '0D10:00:10'|success|2166275|1784888|1676615||0|0|0|8320
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|5|SELECT * FROM quote WHERE sym = $1 AND time BETWEEN '0D08:30' AND '0D16:30'|success|1308048|1174997|1133253||0|0|0|248
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|6|SELECT * FROM quote WHERE sym = $1 AND time BETWEEN '0D08:30' AND '0D16:30'|success|292726131|293387170|293279297||0|0|0|4063232
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|7|SELECT * FROM quote WHERE time BETWEEN '0D08:30' AND '0D08:35' AND sym IN $1|success|125838161|127888180|125181999||0|0|0|248
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|8|SELECT * FROM quote WHERE time BETWEEN '0D08:30' AND '0D08:35' AND sym IN $1|success|1319620205|1343076872|1326720892||0|0|0|248
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|9|SELECT sym, time, price, size, stop, cond, ex FROM trade WHERE source = 'N'|success|37576687|38256284|38142392||0|0|0|1900544
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|10|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|1524435|1385765|1342239||0|0|0|64
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|11|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|65486598|65384614|65661753||0|0|0|1048576
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|12|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|1841855|1597546|1559458||0|0|0|64
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|13|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|67904954|68358230|68567927||0|0|0|1048576
