solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|0|load a partition into memory|success|3326562078|||169787047|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-1|transform|success|0|||0|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-2|sort|success|244237569397|||158913791|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-3|index|success|1039275487|||73363290|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|58079677|59116064|59603822||0|0|0|4325376
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|2699833|2777059|2651290||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|179449711|178862593|175745260||0|0|0|10616832
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1444705|993533|934373||0|0|0|10368
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|340144|125460|75254||0|0|0|264
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|291090062|288807280|288193201||0|0|0|4325376
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|2552490|2562946|2350204||0|0|0|264
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|2751240|2319097|2270613||0|0|0|264
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|35927509|36081682|35924093||0|0|0|2686976
