solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
chDB (Memory)|memory|nyi|4|Python|chdb|||0|load a partition into memory|success|6822593289||||0|||277789937
chDB (Memory)|memory|nyi|4|Python|chdb|||-1|transform|success|2158651663||||0|||100659264
chDB (Memory)|memory|nyi|4|Python|chdb|||-2|sort|success|290224726793||||0|||100659264
chDB (Memory)|memory|nyi|4|Python|chdb|||1|SELECT * EXCEPT (rowid) FROM {quote} WHERE time < INTERVAL 8 HOUR ORDER BY rowid|success|2072739666|1977913082|2214532110||0|0|0|2333513
chDB (Memory)|memory|nyi|4|Python|chdb|||2|SELECT * EXCEPT (rowid) FROM {trade} WHERE seq=0|success|70682079|85259641|52490317||0|0|0|0
chDB (Memory)|memory|nyi|4|Python|chdb|||3|SELECT * EXCEPT (rowid) FROM {trade} WHERE 0 < seq AND 0 < price AND time BETWEEN INTERVAL 0 SECOND AND INTERVAL 1 DAY AND size < 2147483647 ORDER BY rowid|success|329109923|345177806|425090775||0|0|0|3157237
chDB (Memory)|memory|nyi|4|Python|chdb|||4|SELECT * EXCEPT (rowid) FROM {trade} WHERE time BETWEEN INTERVAL 36000 SECOND AND INTERVAL 36010 SECOND|success|95801158|66688357|69361886||0|0|0|3408
chDB (Memory)|memory|nyi|4|Python|chdb|||5|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {infreqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|1904838123|2208364213|2277111640||0|0|0|156
chDB (Memory)|memory|nyi|4|Python|chdb|||6|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym = {freqInstr} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 990 MINUTE ORDER BY rowid|success|4621443311|4683496246|4539197091||0|0|0|3775316
chDB (Memory)|memory|nyi|4|Python|chdb|||7|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {fiftyInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|2417745378|2345307585|2346355489||0|0|0|690
chDB (Memory)|memory|nyi|4|Python|chdb|||8|SELECT * EXCEPT (rowid) FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|2081168397|2206527618|2140610086||0|0|0|633
chDB (Memory)|memory|nyi|4|Python|chdb|||9|SELECT sym, time, price, size, stop, cond, ex FROM {trade} WHERE source = 'N' ORDER BY rowid|success|248038425|248069873|305126468||0|0|0|510237
chDB (Memory)|memory|nyi|4|Python|chdb|||10|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid|success|295073171|328648974|338484072||0|0|0|54
chDB (Memory)|memory|nyi|4|Python|chdb|||11|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid|success|1268975477|1183102728|1176188893||0|0|0|848058
chDB (Memory)|memory|nyi|4|Python|chdb|||12|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM (SELECT * FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid)|success|298142858|318328182|371325376||0|0|0|54
chDB (Memory)|memory|nyi|4|Python|chdb|||13|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM (SELECT * FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid)|success|1176966799|1222595400|1229467121||0|0|0|848058
chDB (Memory)|memory|nyi|4|Python|chdb|||14|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {infreqInstr} ORDER BY mid DESC, rowid ASC|success|324121965|298775373|347696078||0|0|0|56
chDB (Memory)|memory|nyi|4|Python|chdb|||15|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {freqInstr} ORDER BY mid DESC, rowid ASC|success|1554302624|1555166249|1559051838||0|0|0|848064
chDB (Memory)|memory|nyi|4|Python|chdb|||16|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid|success|645223467|771777654|726986057||0|0|0|136
chDB (Memory)|memory|nyi|4|Python|chdb|||17|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid|success|1994551704|2046147691|1957559849||0|0|0|1946218
chDB (Memory)|memory|nyi|4|Python|chdb|||18|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {fiftyInstrs} AND 2000<bsize+asize ORDER BY rowid|success|1782635069|1709929482|1662637017||0|0|0|159387
chDB (Memory)|memory|nyi|4|Python|chdb|||19|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND 2000<bsize+asize ORDER BY rowid|success|1432397921|1414692053|1436495722||0|0|0|9730
chDB (Memory)|memory|nyi|4|Python|chdb|||20|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr}|success|404841930|335983784|326924889||0|0|0|0
chDB (Memory)|memory|nyi|4|Python|chdb|||21|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr}|success|680283703|665332647|648695682||0|0|0|0
chDB (Memory)|memory|nyi|4|Python|chdb|||22|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|630320442|580572579|674716773||0|0|0|5
chDB (Memory)|memory|nyi|4|Python|chdb|||23|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|1136046660|1113964320|1137095434||0|0|0|23
chDB (Memory)|memory|nyi|4|Python|chdb|||24||emptyquery||||||||
chDB (Memory)|memory|nyi|4|Python|chdb|||25||emptyquery||||||||
chDB (Memory)|memory|nyi|4|Python|chdb|||26||emptyquery||||||||
chDB (Memory)|memory|nyi|4|Python|chdb|||27||emptyquery||||||||
chDB (Memory)|memory|nyi|4|Python|chdb|||28||emptyquery||||||||
