solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
Polars (Lazy)|memory|nyi|16|Python|polars|||0|load a partition into memory|success|58742468879||||0|||198159843
Polars (Lazy)|memory|nyi|16|Python|polars|||-1|transform|success|1438440985||||0|||199134003
Polars (Lazy)|memory|nyi|16|Python|polars|||-2|sort|success|14706274995||||0|||199133976
Polars (Lazy)|memory|nyi|16|Python|polars|||1|"quote.filter(pl.col(""time"") < timedelta(hours=8))"|success|109380010|110239230|109960589||0|0|0|4524677
Polars (Lazy)|memory|nyi|16|Python|polars|||2|"trade.filter(pl.col(""seq"") == 0)"|success|3992240|3465613|3200372||0|0|0|0
Polars (Lazy)|memory|nyi|16|Python|polars|||3|"trade.filter(pl.col(""seq"") > 0, pl.col(""price"") > 0, pl.col(""time"").is_between(timedelta(), timedelta(days=1), closed=""left""), pl.col(""size"") < 2147483647)"|success|9972767|8966836|9030772||0|0|0|5806871
Polars (Lazy)|memory|nyi|16|Python|polars|||4|"trade.filter(pl.col(""time"").is_between(timedelta(hours=10), timedelta(hours=10, seconds=10), closed=""both""))"|success|3061351|2729649|2624431||0|0|0|5742
Polars (Lazy)|memory|nyi|16|Python|polars|||5|"quote.filter(pl.col(""sym"") == infreqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|131151017|131652997|131320935||0|0|0|232
Polars (Lazy)|memory|nyi|16|Python|polars|||6|"quote.filter(pl.col(""sym"") == freqInstr, pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=16, minutes=30), closed=""both""))"|success|735368462|664967324|640154284||0|0|0|5816604
Polars (Lazy)|memory|nyi|16|Python|polars|||7|"quote.filter(pl.col(""sym"").is_in(fiftyInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|427047837|419367478|424564069||0|0|0|355
Polars (Lazy)|memory|nyi|16|Python|polars|||8|"quote.filter(pl.col(""sym"").is_in(thousandInfreqInstrs), pl.col(""time"").is_between(timedelta(hours=8, minutes=30), timedelta(hours=8, minutes=35), closed=""both""))"|success|495253074|471030228|483876863||0|0|0|351
Polars (Lazy)|memory|nyi|16|Python|polars|||9|"trade.filter(pl.col(""source"") == ""N"").select(""sym"", ""time"", ""price"", ""size"", ""stop"", ""cond"", ""ex"")"|success|47867519|16509717|15734925||0|0|0|1183603
Polars (Lazy)|memory|nyi|16|Python|polars|||10|"quote.filter(pl.col(""sym"") == infreqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|31128233|30419923|30341123||0|0|0|28
Polars (Lazy)|memory|nyi|16|Python|polars|||11|"quote.filter(pl.col(""sym"") == freqInstr).select(""time"", mid=((pl.col(""bid"") + pl.col(""ask"")) / 2))"|success|132583514|131141684|130956392||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||12|"quote.filter(pl.col(""sym"") == infreqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|30106698|31307204|29998916||0|0|0|28
Polars (Lazy)|memory|nyi|16|Python|polars|||13|"quote.filter(pl.col(""sym"") == freqInstr).select(pl.all()).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2)"|success|131733128|131553737|131541097||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||14|"quote.filter(pl.col(""sym"") == infreqInstr).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2).sort(""mid"", descending=True)"|success|31370100|31575831|30875100||0|0|0|28
Polars (Lazy)|memory|nyi|16|Python|polars|||15|"quote.filter(pl.col(""sym"") == freqInstr).select(""time"", mid=(pl.col(""bid"") + pl.col(""ask"")) / 2).sort(""mid"", descending=True)"|success|511374744|477176786|478890429||0|0|0|725440
Polars (Lazy)|memory|nyi|16|Python|polars|||16|"quote.filter(pl.col(""sym"") == infreqInstr).select(""sym"", ""time"", ""bid"", ""ask"", ""bsize"", ""asize"", ""cond"", ""ex"")"|success|41220632|40611491|41152269||0|0|0|85
Polars (Lazy)|memory|nyi|16|Python|polars|||17|"quote.filter(pl.col(""sym"") == freqInstr).select(""sym"", ""time"", ""bid"", ""ask"", ""bsize"", ""asize"", ""cond"", ""ex"")"|success|253112942|229986454|233169791||0|0|0|2176321
Polars (Lazy)|memory|nyi|16|Python|polars|||18|"quote.filter(pl.col(""sym"").is_in(fiftyInstrs), pl.col(""bsize"") + pl.col(""asize"") > 2000).select(""sym"", ""time"", ""bid"", ""ask"", ""bsize"", ""asize"", ""cond"", ""ex"")"|success|530074996|517772573|511668479||0|0|0|51752
