solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
Pandas|memory|nyi|16|Python|pandas|||0|load a partition into memory|success|45918474196||||0|||115866571
Pandas|memory|nyi|16|Python|pandas|||-1|transform|success|4607858935||||0|||115866571
Pandas|memory|nyi|16|Python|pandas|||-2|sort|success|160781511466||||0|||131381252
Pandas|memory|nyi|16|Python|pandas|||1|"quote[quote[""time""] < timedelta(hours=8)]"|success|2323840473|2316971033|2333883662||0|0|0|2955234
Pandas|memory|nyi|16|Python|pandas|||2|"trade.query(""seq == 0"")"|success|201743090|201274160|201387792||0|0|0|86
Pandas|memory|nyi|16|Python|pandas|||3|"trade[(trade[""seq""] > 0) & (trade[""price""] > 0) & trade[""time""].between(timedelta(), timedelta(days=1)) & (trade[""size""] < 2147483647)]"|success|219969196|220920475|219550113||0|0|0|5125010
Pandas|memory|nyi|16|Python|pandas|||4|"trade[trade[""time""].between(timedelta(hours=10), timedelta(hours=10, seconds=10))]"|success|153596510|155896168|154944388||0|0|0|5155
Pandas|memory|nyi|16|Python|pandas|||5|"quote[(quote[""sym""] == infreqInstr) &(quote[""time""] >= timedelta(hours=8, minutes=30)) &(quote[""time""] <= timedelta(hours=16, minutes=30))]"|success|4169401173|4173148350|4171503712||0|0|0|495
Pandas|memory|nyi|16|Python|pandas|||6|"quote[(quote[""sym""] == freqInstr) &(quote[""time""] >= timedelta(hours=8, minutes=30)) &(quote[""time""] <= timedelta(hours=16, minutes=30))]"|success|8566192455|8616387233|8556484552||0|0|0|3798937
Pandas|memory|nyi|16|Python|pandas|||7|"quote[(quote[""sym""].isin(fiftyInstrs)) & (quote[""time""] >= timedelta(hours=8, minutes=30)) & (quote[""time""] <= timedelta(hours=8, minutes=35))]"|success|23114724692|23125689857|23118195872||0|0|0|575
Pandas|memory|nyi|16|Python|pandas|||8|"quote[(quote[""sym""].isin(thousandInfreqInstrs)) & (quote[""time""] >= timedelta(hours=8, minutes=30)) & (quote[""time""] <= timedelta(hours=8, minutes=35))]"|success|17327029867|17331072343|17333829530||0|0|0|573
Pandas|memory|nyi|16|Python|pandas|||9|"trade.query(""source == 'N'"")[[""sym"", ""time"", ""price"", ""size"", ""stop"", ""cond"", ""ex""]]"|success|1375747647|1376760445|1373601752||0|0|0|1072727
Pandas|memory|nyi|16|Python|pandas|||10|"quote.query(""sym == @infreqInstr"").eval(""mid=(bid + ask) / 2"")[[""time"", ""mid""]]"|success|5297337072|5300863560|5296669296||0|0|0|47
Pandas|memory|nyi|16|Python|pandas|||11|"quote.query(""sym == @freqInstr"").eval(""mid=(bid + ask) / 2"")[[""time"", ""mid""]]"|success|11934572617|11944403901|11953799048||0|0|0|1209067
Pandas|memory|nyi|16|Python|pandas|||12|"quote.query(""sym == @infreqInstr"").eval(""mid=(bid + ask) / 2"")[quote.columns.to_list() + [""mid""]][[""time"", ""mid""]]"|success|5303509210|5306819180|5293228147||0|0|0|47
