solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|0|load a partition into memory|success|141676681870|||164351008|76165060|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-2|sort|success|215769533068|||158913791|4|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|-3|index|success|1200223766|||66237164|0|||
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|1|select from quote where time<0D8|success|84749168|85535318|83129454||0|0|0|4063232
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|2|select from trade where seq=0i|success|5626696|5259484|4611100||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|3|select from trade where 0i<seq, 0e < price, time within 0D 1D, size < 2147483647e|success|250295077|248384151|248901156||0|0|0|4259840
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|4|select from trade where time within 0D10:00:00 0D10:00:10|success|1681180|1575643|1141847||0|0|0|4160
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|5|select from quote where sym = infreqInstr, time within 0D08:30 0D16:30|success|511382|357685|302673||0|0|0|124
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|6|select from quote where sym = freqInstr, time within 0D08:30 0D16:30|success|446813166|444020040|443268545||0|0|0|4063232
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|7|select from quote where time within 0D08:30 0D08:35, sym in fiftyInstrs|success|4886030|6439038|6160229||0|0|0|496
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|8|select from quote where time within 0D08:30 0D08:35, sym in thousandInfreqInstrs|success|6160943|6101698|5955429||0|0|0|496
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|9|select sym, time, price, size, stop, cond, ex from trade where source = "N"|success|57622382|53040558|52744378||0|0|0|950272
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|10|select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|111978|84757|56238||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|11|select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|126652670|122721273|123685731||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|12|select time, mid: (bid + ask) %2 from select from quote where sym = infreqInstr|success|529250|434612|334218||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|13|select time, mid: (bid + ask) %2 from select from quote where sym = freqInstr|success|453688325|449717659|449387793||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|14|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = infreqInstr|success|350501|297324|288574||0|0|0|64
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|15|`mid xdesc select time, mid: (bid + ask) %2 from quote where sym = freqInstr|success|1139299223|1139171348|1138423435||0|0|0|1048576
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|16|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = infreqInstr|success|174507|121297|84254||0|0|0|120
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|17|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym = freqInstr|success|192837368|191485058|191317116||0|0|0|1966080
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|18|select sym, time, bid, ask, bsize, asize, cond, ex from quote where sym in fiftyInstrs, 2000i<bsize+asize|success|606492110|605760469|608853561||0|0|0|245760
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|19|select sym, time, bid, ask, bsize, asize, cond, ex from quote where 2000i<bsize+asize, sym in thousandInfreqInstrs|success|515322843|513382535|512728351||0|0|0|15360
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|20|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = infreqInstr|success|157495|99918|81421||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|21|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize from quote where sym = freqInstr|success|232079152|230121909|229983581||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|22|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|312791|180087|187236||0|0|0|10
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|23|select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|445087178|442506462|441596423||0|0|0|34
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|24|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = infreqInstr|success|374051|284640|257528||0|0|0|10
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|25|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, ex from quote where sym = freqInstr|success|433786633|433717896|434356700||0|0|0|18
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|26|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in fiftyInstrs|success|749025673|751950942|752618560||0|0|0|46
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|27|.pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in thousandInfreqInstrs|success|2370384085|2383756728|2431361491||0|0|0|996
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|28|fills .pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in fiftyInstrs|success|762936864|765811438|764721335||0|0|0|46
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|29|fills .pvt.pivot select avgLiqWMid: avg ((bsize * bid) + asize * ask) % bsize + asize by 10 xbar time.minute, sym from quote where sym in thousandInfreqInstrs|success|2448434700|2457524028|2448681204||0|0|0|996
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|30|select avgSpread: avg ask - bid by 10 xbar time.minute from quote where sym = infreqInstr|success|193466|131881|119807||0|0|0|1
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|31|select avgSpread: avg ask - bid by 10 xbar time.minute from quote where sym = freqInstr|success|206145918|204862561|203502457||0|0|0|1
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|32|select avgSpread: avg ask - bid by sym, 10 xbar time.minute from quote where sym in fiftyInstrs|success|696874272|699919295|696973168||0|0|0|80
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|33|select avgSpread: avg ask - bid by sym, 10 xbar time.minute from quote where sym in thousandInfreqInstrs|success|1772150866|1766111661|1765779693||0|0|0|2048
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|34|select avgWeightedSpread: (asize + bsize) wavg ask - bid from quote where sym = infreqInstr|success|148732|98628|76475||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|35|select avgWeightedSpread: (asize + bsize) wavg ask - bid from quote where sym = freqInstr|success|115386593|112978490|113995391||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|36|select avgWeightedSpread: (asize + bsize) wavg ask - bid, devSpread: dev ask - bid, maxSpread: max ask - bid, minSpread: min ask - bid from quote where time within 0D08:30 0D08:35|success|7171891|9318011|15211229||0|0|0|0
KDB-X|memory|0_0_0|16|KDB-X|q-sql||sym|37|select avgWeightedSpread: (asize + bsize) wavg ask - bid, devSpread: dev ask - bid, maxSpread: max ask - bid, minSpread: min ask - bid by exnames ex from quote where sym=infreqInstr|success|408392|278221|264134||0|0|0|1
